多极神经元,中文名,多极神经元
多极神经元,外文名,multipolar neuron
多极神经元,组成部分,轴突和多个树突
多极神经元,类型,高尔基I和高尔基II
双极神经元,概要,"双极神经元（bipolar neuron）是具有两个独立突起的神经元。胞体两端各伸出一个突起：一个为树突，分布至周围；一个为轴突，伸向中枢。仅见于听神经的前庭神经节、耳蜗神经节、嗅觉感受器和视网膜内。
"
双极神经元,中文名,双极神经元
双极神经元,外文名,bipolar neuron
双极神经元,比如,耳蜗神经节内的感觉神经元
双极神经元,地点,胞体两端
自主神经节,概要,"自主神经节（植物神经节） autonomic ganglion 神经节中属于自主神经系的神经节。
"
自主神经节,中文名,自主神经节
自主神经节,外文名,autonomic ganglion
自主神经节,别名,植物神经节
语言学,概要,"语言学（linguistics）是以人类语言为研究对象的学科，探索范围包括语言的性质、功能、结构、运用和历史发展，以及其他与语言有关的问题。语言学研究的对象是客观存在的语言事实。不管是现代的语言还是古代的语言，都是客观存在的语言现象。尽管不同话语表达的意义是带有主观性的和千差万别的，但是传递出来的语言信息却是能被别人共同理解的，语言学被普遍定义为对语言的一种科学化、系统化的理论研究。并且语言是人类最重要的交际工具，是思想的直接现实。
"
语言学,中文名,语言学
语言学,外文名,linguistics
语言学,研究对象,人类语言
信息学,概要,"信息学是研究信息的表示，获取，处理，传递和利用的规律性的一门新兴学科。信息学是以信息为研究对象，以计算机等技术为研究工具，以扩展人类的信息功能为主要目标的一门综合性学科。信息学又称信息科学，旧称情报学（和制汉字）。主要是指利用计算机及其程序设计来分析问题、解决问题的学问。与图书馆学有密切的关系。
"
信息学,中文名,信息学
信息学,别名,信息科学
信息学,旧称,情报学
信息学,类型,综合性学科
神经营养因子,概要,"神经营养因子 （ neurotrophin, NT ）是一类由神经所支配的组织（如肌肉）和星形胶质细胞产生的且为神经元生长与存活所必需的蛋白质分子。神经营养因子通常在神经末梢以受体介导式入胞的方式进入神经末梢，再经逆向轴浆运输抵达胞体，促进胞体合成有关的蛋白质，从而发挥其支持神经元生长、发育和功能完整性的作用。近年来，也发现有些 NT 由神经元产生，经顺向轴浆运输到达神经末梢，对突触后神经元的形态和功能完整性起支持作用。
"
神经营养因子,中文名,神经营养因子
神经营养因子,外文名,neurotrophin
神经营养因子,性质,蛋白质
神经营养因子,产生,神经支配的组织、星形胶质细胞
神经营养因子,作用,支持神经元生长、发育等
血-脑屏障,概要,"血-脑屏障：早在1885年有人发现，静脉注射苯胺染料后，全身组织均被染色，但脑却不染色，以后的研究表明许多药物和物质都不易从血液中进入脑实质中去，这种现象称为血—脑屏障。
"
血-脑屏障,中文名,血-脑屏障
血-脑屏障,外文名,blood-brain barrier bbb
血-脑屏障,科室,神经外科
少突胶质细胞,概要,"少突胶质细胞分布于中枢神经系统。比星状胶质细胞小，其胞突短而少，细胞核呈圆形，小而致密，电镜下胞质电子密度高，主要含线粒体、核蛋白体和微管。在灰质，少突胶质细胞主要位于核周体附近；在白质，它们并排存在于有髓神经纤维之间，并构成髓鞘。组织培养中可见少突胶质细胞运动活跃。
"
少突胶质细胞,中文名,少突胶质细胞
少突胶质细胞,外文名,oligodendrocyte
少突胶质细胞,别名,寡突胶质细胞
少突胶质细胞,分布,中枢神经系统
少突胶质细胞,功能,协助兴奋传递、保护神经元
施万细胞,概要,"周围神经系统中的神经胶质细胞称施万（schwann，又名雪旺细胞）细胞，它沿神经元的突起分布。施万细胞包裹在神经纤维上，这种神经纤维叫有髓神经纤维。有髓神经纤维和无髓神经纤维的施万细胞的形态和功能有所差异，施万细胞的外表面有基膜，能分泌神经营养因子，促进受损的神经元的存活及其轴突的再生，参与周围神经系统中神经纤维的构成。施万细胞的胞核呈长卵圆形，其长轴与轴突平行，核周有少量胞质。由于施万细胞包在轴突的外面，故又称神经膜细胞（neurilemmalcell），它的外面包有一层基膜。施万细胞最外面的一层胞膜与基膜一起往往又称神经膜（neurilemma），光镜下可见此膜。
"
施万细胞,中文名,施万细胞
施万细胞,外文名,Schwann cell
施万细胞,别名,雪旺细胞
施万细胞,参与周围,神经系统中神经纤维的构成
施万细胞,施万细胞,包裹在神经纤维上
小胶质细胞,概要,"小胶质细胞(microglia)系神经组织中唯一来源于中胚层的细胞。此细胞体很小，呈短棒状，伸出数支枯条样突起，突起表面粗糙，显有棘刺，分支少。胞核较小，约为5μm，形态不规则，可呈肾形、椭圆形或三角形，核染色质多。此细胞在中枢神经系统内分布较少。在灰质内多位于神经元胞体附近或在小血管周围，在白质内也可见到。
"
小胶质细胞,中文名,小胶质细胞
小胶质细胞,外文名,microglia
小胶质细胞,性质,神经胶质细胞的一种
小胶质细胞,属性,CNS中的固有免疫细胞
星形胶质细胞,概要,"星形胶质细胞（astrocyte），是哺乳动物脑内分布最广泛的一类细胞，也是胶质细胞中体积最大的一种。用经典的金属浸镀技术（银染色）显示此类胶质细胞呈星形，从胞体发出许多长而分支的突起，伸展充填在神经细胞的胞体及其突起之间，起支持和分隔神经细胞的作用。
星形胶质细胞具有许多突起，伸展充填在神经细胞的胞体及其突起之间，起支持和分隔神经细胞的作用，并参与了血脑屏障的形成。由于星形胶质细胞能产生和分泌某些神经递质以及表达某些神经递质受体，可对一些神经活性物质产生反应。另外，星形胶质细胞能对外源性化合物进行生物转化，并可帮助调节神经元周围的离子微环境。外源性化学物质或外伤损伤中枢神经系统后，损伤区域星形胶质细胞通过增生可形成胶质“瘢痕”。这种增殖多伴随着胶质纤维酸性蛋白（ glial fibrillary acidic protein，GFAP）的表达增加。因此组织中GFAP升高是中枢神经系统对损伤作出反应的一个标志性信号。
"
星形胶质细胞,中文名,星形胶质细胞
星形胶质细胞,外文名,astrocyte
星形胶质细胞,形状,呈圆形或卵圆形
星形胶质细胞,类属,细胞
星形胶质细胞,直径,介于微管25μm和微丝6μm之间
兴奋性,概要,"兴奋性（Excitability）是指可兴奋组织或细胞受到刺激时发生兴奋反应（动作电位）的能力或特性。生物体与环境的关系不仅表现在物质和能量代谢方面，还表现在当环境条件发生变化时能引起机体活动的改变，由此生物体不断主动地适应环境得以生存。
生理学中常将神经细胞、肌细胞和部分腺细胞这些能够产生电位的细胞称为可兴奋细胞（excitable cell）
"
兴奋性,中文名,兴奋性
兴奋性,外文名,Excitability
兴奋性,繁体,興奮性
兴奋性,注音,ㄒㄧㄥ ㄈㄣˋㄒㄧㄥˋ
神经胶质细胞,概要,"神经胶质细胞，简称胶质细胞，是神经组织中除神经元以外的另一大类细胞，也有突起，但无树突和轴突之分，广泛分布于中枢和周围神经系统。在哺乳类动物中，神经胶质细胞与神经元的细胞数量比例约为10：1。在中枢神经系统(CNS)中的神经胶质细胞主要有星形胶质细胞、少突胶质细胞(与前者合称为大胶质细胞)和小胶质细胞等。传统认为胶质细胞属于结缔组织，其作用仅是连接和支持各种神经成分，其实神经胶质还起着分配营养物质、参与修复和吞噬的作用，在形态、化学特征和胚胎起源上都不同于普通结缔组织。
"
神经胶质细胞,中文名,神经胶质细胞
神经胶质细胞,外文名,neuroglial cell
神经胶质细胞,中文别名,胶质细胞
神经胶质细胞,别名,glial cell
小脑,概要,
尼氏体,概要,"神经元胞体或树突内大的嗜碱性团块和颗粒，又名“嗜染质”。旧称嗜色体。轴突及其起始胞体部则无。为尼氏(Nissl，1892)首先发现，故得名。在一些大型运动神经元，尼氏体大而多，色染深蓝或紫色，常给神经元胞体以虎斑外观，又称虎斑小体。亦可依该体的大小、染色深浅等，对神经元进行分类。
"
尼氏体,中文名,尼氏体
尼氏体,外文名,NISSL BODY，Nissl substance
尼氏体,别名,嗜染质
尼氏体,状态,光镜下呈斑块状或细粒状散
指纹识别技术,概要,"指纹识别技术把一个人同他的指纹对应起来，通过比较他的指纹和预先保存的指纹进行比较，就可以验证他的真实身份。每个人（包括指纹在内）皮肤纹路在图案、断点和交叉点上各不相同，是唯一的，依靠这种唯一性和稳定性，我们才能创造指纹识别技术。每个人包括指纹在内的皮肤纹路在图案、断点和交叉点上各不相同，呈现唯一性且终生不变。
"
指纹识别技术,中文名,指纹识别技术
指纹识别技术,简介,根据指纹对被操作者进行身份鉴定
指纹识别技术,原理,指纹图象上找到并比对指纹的特征
指纹识别技术,纹形,环型
考勤系统,概要,"考勤系统是指一套管理公司的员工的上下班考勤记录等相关情况的管理系统。是考勤软件与考勤硬件结合的产品，一般为HR部门使用，掌握并管理企业的员工出勤动态。
"
考勤系统,中文名,考勤系统
考勤系统,用途,员工的上下班考勤记录等
巨噬细胞,概要,"巨噬细胞（英语：Macrophages，缩写为mø）是一种位于组织内的白血球，源自单核细胞，而单核细胞又来源于骨髓中的前体细胞。巨噬细胞和单核细胞皆为吞噬细胞，在脊椎动物体内参与非特异性防卫（先天性免疫）和特异性防卫（细胞免疫）。它们的主要功能是以固定细胞或游离细胞的形式对细胞残片及病原体进行噬菌作用（即吞噬以及消化），并激活淋巴球或其他免疫细胞，令其对病原体作出反应。巨噬细胞属免疫细胞，有多种功能，是研究细胞吞噬、细胞免疫和分子免疫学的重要对象。巨噬细胞容易获得，便于培养，并可进行纯化。巨噬细胞属不繁殖细胞群，在条件适宜下可生活2-3周，多用做原代培养，难以长期生存。
"
巨噬细胞,中文名,巨噬细胞
巨噬细胞,外文名,Macrophages
巨噬细胞,缩写,mø
巨噬细胞,类型,免疫细胞
巨噬细胞,源自,单核细胞
巨噬细胞,领域,生命科学
巨噬细胞,也称,组织细胞
液晶显示,概要,"人类生存离不开信息，如控制论创始人——N 维纳说：“要有效地生活，就要有足够的信息。”人生活于社会，每时每刻都通过眼、耳、口、鼻、身从外部获得信息，其中视觉信息占70%，而且眼睛获取的信息数量大，最准确和可靠，如“一目了然和百闻不如一见”就是说视觉信息的重要性远胜于其他。
"
液晶显示,中文名,液晶显示
液晶显示,外文名,LCD ( Liquid Crystal Display)
液晶显示,显示技术分为,古代显示技术 现代显示技术
液晶显示,现代技术特点,传输给显示装置等
液晶显示,优点,低压、微功耗等
图像二值化,概要,"图像二值化（ Image Binarization）就是将图像上的像素点的灰度值设置为0或255，也就是将整个图像呈现出明显的黑白效果的过程。
在数字图像处理中，二值图像占有非常重要的地位，图像的二值化使图像中数据量大为减少，从而能凸显出目标的轮廓。
"
图像二值化,中文名,图像二值化
图像二值化,外文名,Image Binarization
图像二值化,释义,将整个图像呈现出明显的黑白效果
图像二值化,灰度值,0或255
图像二值化,实现函数,OpenCV，matlab
图像二值化,算法,OTSU，Kittle
预处理,概要,"预处理(pre-treatment)，是指在进行最后加工完善以前进行的准备过程，具体应用在不同的行业或领域，会有不同的解释。
在一些程序设计语言中，预处理是preprocessing的翻译。
"
预处理,中文名,预处理
预处理,外文名,pre-treatment
糙面内质网,概要,"糙面内质网(rough endoplasmic reticulum, RER)是多呈排列极为整齐的扁平膜囊状的核糖体和内质网共同构成的复合机能结构，与细胞核的外层膜相连通。糙面内质网的功能是合成蛋白质大分子，并把它从细胞输送出去或在细胞内转运到其他部位。凡蛋白质合成旺盛的细胞，糙面内质网便发达。在神经细胞中，糙面内质网的发达与记忆有关。糙面内质网（ergastoplasm），也称为粗面内质网或颗粒型内质网，是指腺细胞和生长中的卵母细胞等的固定材料，在光学显微镜下呈线状、层状，可被碱性染料充分染色的为C．Garnier（1897）称之为细胞质的部分。后来证明其嗜碱性是由于RNA的存在所决定的。尤其由于电子显微镜的发展，显示该部分富有粗面内质网，并了解到RNA的存在是由内质网上的核糖体决定的。从而肯定了粗面内质网是细胞内蛋白质的生物合成场所这一假想。
"
糙面内质网,中文名,糙面内质网
糙面内质网,外文名,"rough endoplasmic reticulum, RER"
糙面内质网,别名,粗面内质网或颗粒型内质网
糙面内质网,相关,在神经细胞中，与记忆有关
Poincare,概要,"庞加莱（Jules Henri Poincaré，公元1854─公元1912）生于法国Nacy，卒于巴黎，是一个多产的法国数学家和物理学家，工作横跨数学与科学多领域，影响二十世纪数学甚巨。曾任巴黎大学（Université de Paris）的数学和科学教授，实际上对几乎所有的数学分支都作出重要贡献。他早期研究自同构函数（automorphic functions），后来成为拓扑学先驱、天文学家、机率学家、哲学家和法兰西学院（Académie Fran&ccedil;aise）院士并担任法国科学院（Académie des Sciences）院长。
"
Poincare,中文名,庞加莱
Poincare,外文名,Jules Henri Poincaré
Poincare,国籍,法国
Poincare,出生地,法国Nacy
Poincare,出生日期,1854年
Poincare,逝世日期,1912年
Poincare,职业,数学家、物理学家
微处理器,概要,"微处理器由一片或少数几片大规模集成电路组成的中央处理器。这些电路执行控制部件和算术逻辑部件的功能。
微处理器能完成取指令、执行指令，以及与外界存储器和逻辑部件交换信息等操作，是微型计算机的运算控制部分。它可与存储器和外围电路芯片组成微型计算机。
"
微处理器,中文名,微处理器
微处理器,外文名,Microprocessor
微处理器,别名,中央处理器
微处理器,含义,计算机的运算核心和控制核心
微处理器,领域,计算机
数据库,概要,"数据库是“按照数据结构来组织、存储和管理数据的仓库”。是一个长期存储在计算机内的、有组织的、可共享的、统一管理的大量数据的集合。
"
数据库,中文名,数据库
数据库,外文名,database
数据库,概念,电子化的文件柜
数据库,作用,对数据进行存储以及删除等操作
数据库,功能,组织、存储和管理数据
数据库,类别分类,关系数据库、非关系数据库
突触,概要,"突触是指一个神经元的冲动传到另一个神经元或传到另一细胞间的相互接触的结构。
突触是神经元之间在功能上发生联系的部位，也是信息传递的关键部位。在光学显微镜下，可以看到一个神经元的轴突末梢经过多次分支，最后每一小支的末端膨大呈杯状或球状，叫做突触小体。这些突触小体可以与多个神经元的细胞体或树突相接触，形成突触。从电子显微镜下观察，可以看到，这种突触是由突触前膜、突触间隙和突触后膜三部分构成。
"
突触,中文名,突触
突触,外文名,Synapse
突触,原意,接触或接点
突触,发现,英国神经生理学家C.S.谢灵顿
突触,主要作用,利用递质传递神经冲动
突触,名称来自,希腊语
智能手机,概要,"智能手机是具有独立的操作系统，独立的运行空间，可以由用户自行安装软件、游戏、导航等第三方服务商提供的设备，并可以通过移动通讯网络来实现无线网络接入的手机类型的总称。
智能手机具有优秀的操作系统、可自由安装各类软件、完全大屏的全触屏式操作感这三大特性，其中 苹果（Apple）、华为（HUAWEI）、三星（SAMSUNG）、诺基亚、宏达电（HTC ）这五大品牌在全世界最广为皆知，而小米（Mi）、OPPO、魅族(MEIZU)、联想（Lenovo）、中兴（ZTE）、酷派（Coolpad）、一加（oneplus）、VIVO（维沃）、天宇（天语，K-Touch）等品牌在中国备受关注。
"
智能手机,中文名,智能手机
智能手机,外文名,Smart Phone
智能手机,操作系统,Android，iOS，WP，Symbian等
智能手机,主要特性,操作系统，自装软件，全触屏式
智能手机,世界名牌,苹果，三星，华为
智能手机,中国名牌,华为，中兴，一加，小米，魅族，OPPO，VIVO等
智能手机,主要优点,性能强大、操作性强、娱乐优秀
智能手机,主要缺点,续航时间较短、机身略大
身份验证,概要,"身份验证又称“验证”、“鉴权”，是指通过一定的手段，完成对用户身份的确认。身份验证的方法有很多，基本上可分为：基于共享密钥的身份验证、基于生物学特征的身份验证和基于公开密钥加密算法的身份验证。
"
身份验证,中文名,身份验证
身份验证,外文名,Authentication
身份验证,又称,鉴权
身份验证,定义,特定的身份信息给予特定的权限
身份验证,例子,基于共享密钥的身份验证
灰度值,概要,"由于景物各点的颜色及亮度不同，摄成的黑白照片上或电视接收机重现的黑白图像上各点呈现不同程度的灰色。
把白色与黑色之间按对数关系分成若干级，称为“灰度等级”。范围一般从0到255，白色为255，黑色为0，故黑白图片也称灰度图像，在医学、图像识别领域有很广泛的用途。
"
灰度值,中文名,灰度值
灰度值,外文名,gray-scale value
灰度值,解释,黑白图像中点的颜色深度
灰度值,领域,医学、图像识别
灰度值,表示方法,二进制
端点,概要,"端点，计算机用语。许多设备（比如USB设备）会有一个或者多个的逻辑连接点在里面，每个连接点叫端点。
"
端点,中文名,端点
端点,类别,计算机用语
灰度变换,概要,"灰度变换是指根据某种目标条件按一定变换关系逐点改变源图像中每一个像素灰度值的方法。目的是为了改善画质，使图像的显示效果更加清晰。 图像的灰度变换处理是图像增强处理技术中的一种非常基础、直接的空间域图像处理方法，也是图像数字化软件和图像显示软件的一个重要组成部分。
"
灰度变换,中文名,灰度变换
灰度变换,所属学科,信息科学
灰度变换,定义,逐点改变源图像像素灰度值的方法
灰度变换,方法,线性变换、分段线性变换等
灰度变换,目的,改善画质
灰度变换,意义,图像数字化软件的重要组成部分
中国运筹学会,概要,"中国运筹学会成立于1991年，是中国运筹学工作者的学术性群众团体，是依法成立的社团法人，是发展中国运筹学事业的一支重要社会力量，是中国科学技术协会的组成部分。
据2016年6月中国运筹学会官网显示，学会有专业委员会16个，地方学会13个。[1-2] 个人会员1800多人，团体会员30个。
"
中国运筹学会,中文名,中国运筹学会
中国运筹学会,外文名,Operations Research Society of China
中国运筹学会,简称,ORSC
中国运筹学会,创办时间,1991年
中国运筹学会,创办人,华罗庚
中国运筹学会,办学性质,社会团体
中国运筹学会,学校特色,全国性、非营利的社会团体
中国运筹学会,主管部门,中国科学技术协会
中国运筹学会,现任领导,理事长：胡旭东、秘书长：刘克
中国运筹学会,地址,北京市海淀区中关村东路55号
中国运筹学会,登记管理机关,中华人民共和国民政部
中国运筹学会,社会信用代码,51100000500000218C
袁亚湘,概要,"袁亚湘，男，1960年出生于湖南省郴州市资兴市，数学家，中国科学院院士、发展中国家科学院院士、巴西科学院通讯院士，美国工业与应用数学会会士、美国数学学会首届会士。现为中国科学院数学与系统科学研究院研究员、中国数学会理事长、国际工业与应用数学联合会主席、全国政协常委、中国科协副主席。
袁亚湘1982年本科毕业于湘潭大学数学系，1986年博士毕业于剑桥大学并在剑桥大学菲茨威廉姆学院从事专职研究；1988年回国，进入中国科学院计算中心工作；1995年出任中国科学院计算数学所所长，同年获得首届冯康科学计算奖；1999年担任中国科学院数学与系统科学研究院副院长；2011年当选为中国科学院院士；2012年当选美国数学学会首届会士；2014年获得发展中国家科学院奖，同年当选巴西科学院通讯院士，是中国大陆数学领域的第一位当选者；2015年当选为发展中国家科学院院士、中国数学会理事长；2016年当选中国科学技术协会第九届全国委员会副主席；2017年当选为国际工业与应用数学联合会主席（亚洲首人），同年获美国工业与应用数学学会杰出贡献奖（首位华人）；2018年当选中国人民政治协商会议第十三届全国委员会委员、常务委员。2021年5月，当选中国科学技术协会第十届全国委员会副主席。
袁亚湘长期从事计算数学、应用数学、运筹学等领域研究工作，他在非线性规划方面的研究成果被国际上命名为“袁氏引理”。
"
袁亚湘,中文名,袁亚湘
袁亚湘,外文名,Ya-xiang Yuan
袁亚湘,国籍,中国
袁亚湘,民族,汉族
袁亚湘,出生地,湖南省郴州市资兴市
袁亚湘,出生日期,1960年1月
袁亚湘,毕业院校,湘潭大学、剑桥大学
袁亚湘,职业,数学家、研究员[8]
袁亚湘,代表作品,“袁氏引理”
袁亚湘,主要成就,中国科学院院士巴西科学院通讯院士发展中国家科学院院士当选国际工业与应用数学联合会主席获冯康科学计算奖、陈省身数学奖、苏步青应用数学奖等[9]
袁亚湘,信仰,共产主义
袁亚湘,性别,男
袁亚湘,政治面貌,中国共产党党员
国际模糊系统协会,概要,"国际模糊系统协会（International Fuzzy Systems Association），简称：IFSA ，国际性学术组织。1984年7月在美国夏威夷筹建，1985年7月在西班牙成立，旨在交流和促进模糊理论及其应用在世界各国的发展。
"
国际模糊系统协会,中文名,国际模糊系统协会
国际模糊系统协会,外文名,International Fuzzy Systems Association
国际模糊系统协会,成立时间,1985年7月
国际模糊系统协会,工作语言,英语
伍铁平,概要,"伍铁平 （1928年6月-2013年5月26），男，湖南湘潭人。中国当代著名语言学家，北京师范大学文学院教授，博士生导师。著有《模糊语言学》等。
"
伍铁平,中文名,伍铁平
伍铁平,别名,黄定涿
伍铁平,国籍,中国
伍铁平,出生地,湖南湘潭
伍铁平,出生日期,1928年6月
伍铁平,逝世日期,2013年5月26
伍铁平,职业,语言学家
伍铁平,毕业院校,清华大学，哈尔滨外国语专门学校
伍铁平,主要成就,中国模糊语言学的创始者
伍铁平,代表作品,《模糊语言学》、《语言学是一门领先的科学》
伍铁平,性别,男
Fuzzy,概要,"Fuzzy，是一位外国电影配乐人员。主要作品有《不远的地方》。
"
Fuzzy,中文名,Fuzzy
Fuzzy,职业,配音员
Fuzzy,代表作品,《不远的地方》
Fuzzy,性别,男
模糊集合论及其应用,概要,"《模糊集合论及其应用》是2011年出版的图书，作者是齐默尔曼。
"
模糊集合论及其应用,作者,齐默尔曼
模糊集合论及其应用,出版时间,2011年6月
模糊集合论及其应用,页数,514 页
模糊集合论及其应用,定价,65 元
模糊集合论及其应用,ISBN,9787510035081
张文修,概要,"张文修，男，1967年毕业于南开大学信息论专业研究生，现任西安交通大学究生院院长。
"
张文修,中文名,张文修
张文修,国籍,中国
张文修,民族,汉族
张文修,出生日期,1940年
张文修,毕业院校,南开大学
张文修,主要成就,家级优秀教学成果奖特等奖一项，一等奖一项，二等奖两项
张文修,代表作品,《基于粗糙集的不确定决策》
电磁波,概要,"电磁波(Electromagnetic wave)是由方向相同且互相垂直的电场与磁场在空间中衍生发射的振荡粒子波，是以波动的形式传播的电磁场，具有波粒二象性，其粒子形态称为光子，电磁波与光子不是非黑即白的关系，而是根据实际研究的不同，其性质所体现出的两个侧面。由同相振荡且互相垂直的电场与磁场在空间中以波的形式移动，其传播方向垂直于电场与磁场构成的平面。电磁波在真空中速率固定，速度为光速。见麦克斯韦方程组。
电磁波伴随的电场方向，磁场方向，传播方向三者互相垂直，因此电磁波是横波。电磁波实际上分为电波和磁波，是二者的总称，但由于电场和磁场总是同时出现，同时消失，并相互转换，所以通常将二者合称为电磁波，有时可直接简称为电波。
在量子力学角度下，电磁波的能量以一份份的光子呈现，光子本质上来说就是波包，即以局域性能量呈现的波。电磁波的能量是量子化的，当其能级阶跃迁过辐射临界点，便以光子的形式向外辐射，此阶段波体为光子，光子属于玻色子。
一定频率范围的电磁波可以被人眼所看见，称之为可见光，或简称为光，太阳光是电磁波的一种可见的辐射形态。电磁波不依靠介质传播。
电磁辐射通常意义上指所有电磁辐射特性的电磁波，非电离辐射是指无线电波、微波、红外线、可见光、紫外线。而X射线及γ射线通常被认为是放射性的辐射。称作电离辐射。
要特别注意，电磁波并非与传统的机械波一样发生了空间上的震动，而是传播路径上不同点电场与磁场属性的改变。
"
电磁波,中文名,电磁波
电磁波,外文名,Electromagnetic wave
电磁波,别名,电波、电磁辐射、电子烟雾
电磁波,表达式,传播：c=λf   能量：S=E×H
电磁波,提出者,詹姆斯·麦克斯韦
电磁波,提出时间,1865年
电磁波,适用领域,通信、微波炉、遥控器、望远镜
电磁波,应用学科,物理
电磁波,证实者,赫兹
电磁波,粒子形态,光子
电磁波,危害,热效应、非热效应和积累效应
质量管理体系,概要,"质量管理体系（Quality Management System,QMS）是指在质量方面指挥和控制组织的管理体系。质量管理体系是组织内部建立的、为实现质量目标所必需的、系统的质量管理模式，是组织的一项战略决策。
它将资源与过程结合，以过程管理方法进行的系统管理，根据企业特点选用若干体系要素加以组合，一般包括与管理活动、资源提供、产品实现以及测量、分析与改进活动相关的过程组成，可以理解为涵盖了从确定顾客需求、设计研制、生产、检验、销售、交付之前全过程的策划、实施、监控、纠正与改进活动的要求，一般以文件化的方式，成为组织内部质量管理工作的要求。
"
质量管理体系,中文名,质量管理体系
质量管理体系,外文名,Quality Management System
质量管理体系,内容,制定质量方针和质量目标等
质量管理体系,应用,企业管理
质量管理体系,版本,ISO9001：2015
质量管理体系,发行时间,2015
流程性材料,概要,
国际标准化组织,概要,"国际标准化组织（International Organization for Standardization，简称为ISO）是标准化领域中的一个国际性非政府组织。ISO一来源于希腊语“ISOS”，即“EQUAL”——平等之意。ISO成立于1947年，是全球最大最权威的国际标准化组织，全体大会是ISO最高权力机构，理事会是ISO重要决策机构，中国是ISO常任理事国。中国是ISO的正式成员，代表中国参加ISO的国家机构是中国国家标准化管理委员会（由国家市场监督管理总局管理）。
ISO负责当今世界上绝大部分领域（包括军工、石油、船舶等垄断行业）的标准化活动。ISO现有165个成员（包括国家和地区）。ISO的最高权力机构是每年一次的“全体大会”，其日常办事机构是中央秘书处，设在瑞士日内瓦。中央秘书处现有170名职员，由秘书长领导。ISO的宗旨是“在世界上促进标准化及其相关活动的发展，以便于商品和服务的国际交换，在智力、科学、技术和经济领域开展合作。”ISO通过它的2856个技术结构开展技术活动，其中技术委员会（简称SC）共611个，工作组（WG）2022个，特别工作组38个。中国于1978年加入ISO，在2008年10月的第31届国际化标准组织大会上，中国正式成为ISO的常任理事国。
该组织自我定义为非政府组织，官方语言是英语、法语和俄语。参加者包括各会员国的国家标准机构和主要工业和服务业企业。它是世界上最大的非政府性标准化专门机构。
"
国际标准化组织,中文名,国际标准化组织
国际标准化组织,外文名,International Organization for Standardization
国际标准化组织,外语缩写,ISO
国际标准化组织,成立时间,1947年2月23日
国际标准化组织,形式,非政府组织
国际标准化组织,目标与焦点,国际标准化
国际标准化组织,总部,瑞士日内瓦
国际标准化组织,官方语言,"英语, 法语, 俄语"
国际标准化组织,官网,www.iso.org/iso/home.html
刘应明,概要,"刘应明（1940.10.8-2016.7.15），数学家，福建福州人。主要从事拓扑学与不确定性（主要是模糊性）数学处理等方面的教学与科学研究。被誉为“中国的查德（模糊数学奠基人）。[1-2] 
刘应明1963年毕业于北京大学数学力学系。历任四川大学副教授、教授，中国系统工程学会模糊数学与模糊系统学会首届副理事长等。1985年，成为第二届国务院学位评议组成员之一。1995年，当选中国科学院院士，同年加入九三学社。1999年，参与科技部973项目评审工作。
2016年7月15日上午9点40分在成都逝世，享年76岁。
刘应明专于拓扑学，对不分明拓扑中代数问题、嵌入理论与不分明凸集有较深研究。与人合作研究一般拓扑及不分明拓扑，引进重域概念，解决了不分明点概念及其邻近构造以及收敛这两个基本问题，在积空间和商空间问题上有所突破。著有《Fuzzy拓扑在中国》等。[4-5] 
"
刘应明,中文名,刘应明
刘应明,国籍,中国
刘应明,民族,汉族
刘应明,出生日期,1940年10月8日
刘应明,逝世日期,2016年7月15日
刘应明,毕业院校,北京大学数学系
刘应明,职业,数学家
刘应明,主要成就,推动了中国模糊技术产业化解决了拓扑学中有名的怀特海德(Whitehcad)问题对模糊数学理论方面有突出贡献的几位学者之一任模糊协会副理事长兼秘书长
刘应明,出生地,福建省福州市
刘应明,代表作品,《拓扑结构与代数结构》
奇点定理,概要,"在广义相对论中， 对奇点的研究是一个重要的课题， 它既是能量条件最早的应用之一， 也是全局方法在广义相对论中初试锋芒的范例。 我们在 “能量条件简介” 的 引言 中曾经提到， 广义相对论的经典解 - 比如 史瓦兹旭尔得（Schwarzschild ）解 - 存在奇异性。 这其中有的奇异性 - 比如 史瓦兹旭尔得解中的 r=2m - 可以通过坐标变换予以消除， 因而不代表物理上的奇点； 而有的奇异性 - 比如 Schwarzschild 解中的 r=0 - 则是真正的物理奇点。 很明显， 在奇点研究中， 真正的物理奇点才是我们感兴趣的对象。
"
奇点定理,中文名,奇（ qí）点定理
奇点定理,外文名,singularity
奇点定理,奇点,物理上一个存在又不存在的点
奇点定理,宇宙,必须开始于一个奇点
奇点定理,大小,奇点没有大小，无限大或无限小
奇点定理,质量,无限质量
产品特征,概要,"产品特征是产品自身构造所形成的特色，一般指产品的外形、质量、功能、商标和包装等，它能反映产品对顾客的吸引力。
产品特征是影响消费者认知、情感和行为的主要刺激物。这些特征是凭借消费者自身具有的价值观、信仰和过去的经验来评价的。
"
产品特征,中文名,产品特征
产品特征,本质,产品自身构造所形成的特色
产品特征,特点,可试性，兼容性
产品特征,作用,反映产品对顾客的吸引力
全面质量控制,概要,"全面质量控制（Total Quality Control,简称TQC）是一种综合的、全面的经营管理方式和理念。它以组织全员参与为基础，代表了质量管理发展的最新阶段。起源于美国，后来在其他一些工业发达国家开始推行，并且在实践运用中各有所长。组织全员参与为基础的质量管理形式
"
全面质量控制,中文名,全面质量控制
全面质量控制,外文名,Total Quality Control
